Agency,Advertiser,Product,Estimate,Market Code,Market Rank,Market,Network,Station,Media Type,Week Of,Type of Demographic,Demographic,Air Date,Air Day,Air Time,ISCI Length,Air ISCI,Cmml Title,Aired Prg Name,Est Ratings,Act Ratings,Act Impression,Rtg Source,Air Count,Air Detected Event,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,293,57,Little Rock-Pine Bluff  AR,NBC,KARK,Spot,01/22/2018,1,AD18-54,01/25/2018,Thursday,18:09:11,30,CPZ152WH23,Dinner Party Resuce V 2 +,KARK 4 News at 6,0.00,0.00,0,,1,1774018439,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,293,57,Little Rock-Pine Bluff  AR,NBC,KARK,Spot,01/22/2018,2,AD35-64,01/25/2018,Thursday,18:09:11,30,CPZ152WH23,Dinner Party Resuce V 2 +,KARK 4 News at 6,0.00,0.00,0,,1,1774018439,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,293,57,Little Rock-Pine Bluff  AR,NBC,KARK,Spot,01/22/2018,1,AD18-54,01/26/2018,Friday,18:21:53,30,CPA151LR02,Tailgate - Non New + Runn,KARK 4 News at 6,0.00,0.00,0,,1,1774913204,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,293,57,Little Rock-Pine Bluff  AR,NBC,KARK,Spot,01/22/2018,2,AD35-64,01/26/2018,Friday,18:21:53,30,CPA151LR02,Tailgate - Non New + Runn,KARK 4 News at 6,0.00,0.00,0,,1,1774913204,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/08/2018,1,AD18-54,01/11/2018,Thursday,18:12:01,30,CPN15XWH22,Big Claims Allergy Days +,News10 at 6:00pm,0.00,0.00,0,,1,1761492250,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/08/2018,2,AD35-64,01/11/2018,Thursday,18:12:01,30,CPN15XWH22,Big Claims Allergy Days +,News10 at 6:00pm,0.00,0.00,0,,1,1761492250,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/08/2018,1,AD18-54,01/12/2018,Friday,15:59:38,30,CPZ152WH23,Dinner Party Resuce V 2 +,Judge Judy,0.00,0.00,0,,1,1762373008,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/08/2018,2,AD35-64,01/12/2018,Friday,15:59:38,30,CPZ152WH23,Dinner Party Resuce V 2 +,Judge Judy,0.00,0.00,0,,1,1762373008,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/15/2018,1,AD18-54,01/17/2018,Wednesday,16:29:04,30,CPA153WH22,Workout + Mechanic,News10 at 4:00pm,0.00,0.00,0,,1,1766661150,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/15/2018,2,AD35-64,01/17/2018,Wednesday,16:29:04,30,CPA153WH22,Workout + Mechanic,News10 at 4:00pm,0.00,0.00,0,,1,1766661150,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/15/2018,1,AD18-54,01/18/2018,Thursday,16:12:04,30,CPZ152WH23,Dinner Party Resuce V 2 +,News10 at 4:00pm,0.00,0.00,0,,1,1767555264,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/15/2018,2,AD35-64,01/18/2018,Thursday,16:12:04,30,CPZ152WH23,Dinner Party Resuce V 2 +,News10 at 4:00pm,0.00,0.00,0,,1,1767555264,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/15/2018,1,AD18-54,01/19/2018,Friday,16:50:59,30,CPA151LR02,Tailgate - Non New + Runn,News10 at 4:00pm,0.00,0.00,0,,1,1768488563,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/15/2018,2,AD35-64,01/19/2018,Friday,16:50:59,30,CPA151LR02,Tailgate - Non New + Runn,News10 at 4:00pm,0.00,0.00,0,,1,1768488563,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/22/2018,1,AD18-54,01/24/2018,Wednesday,16:24:27,30,CPA153WH22,Workout + Mechanic,News10 at 4:00pm,0.00,0.00,0,,1,1773061550,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/22/2018,2,AD35-64,01/24/2018,Wednesday,16:24:27,30,CPA153WH22,Workout + Mechanic,News10 at 4:00pm,0.00,0.00,0,,1,1773061550,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/22/2018,1,AD18-54,01/25/2018,Thursday,15:59:08,30,CPZ152WH23,Dinner Party Resuce V 2 +,Judge Judy,0.00,0.00,0,,1,1774019364,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/22/2018,2,AD35-64,01/25/2018,Thursday,15:59:08,30,CPZ152WH23,Dinner Party Resuce V 2 +,Judge Judy,0.00,0.00,0,,1,1774019364,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/22/2018,1,AD18-54,01/26/2018,Friday,16:53:49,30,CPA151LR02,Tailgate - Non New + Runn,News10 at 4:00pm,0.00,0.00,0,,1,1774914127,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,ABC,WTEN,Spot,01/22/2018,2,AD35-64,01/26/2018,Friday,16:53:49,30,CPA151LR02,Tailgate - Non New + Runn,News10 at 4:00pm,0.00,0.00,0,,1,1774914127,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/08/2018,1,AD18-54,01/11/2018,Thursday,22:13:10,30,CPN15XWH22,Big Claims Allergy Days +,News10 at 10:00,0.00,0.00,0,,1,1761492884,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/08/2018,2,AD35-64,01/11/2018,Thursday,22:13:10,30,CPN15XWH22,Big Claims Allergy Days +,News10 at 10:00,0.00,0.00,0,,1,1761492884,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/08/2018,1,AD18-54,01/12/2018,Friday,22:42:44,30,CPZ152WH23,Dinner Party Resuce V 2 +,News10 at 10:30,0.00,0.00,0,,1,1762373611,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/08/2018,2,AD35-64,01/12/2018,Friday,22:42:44,30,CPZ152WH23,Dinner Party Resuce V 2 +,News10 at 10:30,0.00,0.00,0,,1,1762373611,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/08/2018,1,AD18-54,01/13/2018,Saturday,22:43:05,30,CPA151LR02,Tailgate - Non New + Runn,News10 at 10:30,0.00,0.00,0,,1,1763229383,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/08/2018,2,AD35-64,01/13/2018,Saturday,22:43:05,30,CPA151LR02,Tailgate - Non New + Runn,News10 at 10:30,0.00,0.00,0,,1,1763229383,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/15/2018,1,AD18-54,01/17/2018,Wednesday,22:58:36,30,CPA153WH22,Workout + Mechanic,News10 at 10:30,0.00,0.00,0,,1,1766661871,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/15/2018,2,AD35-64,01/17/2018,Wednesday,22:58:36,30,CPA153WH22,Workout + Mechanic,News10 at 10:30,0.00,0.00,0,,1,1766661871,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/15/2018,1,AD18-54,01/18/2018,Thursday,22:54:27,30,CPZ152WH23,Dinner Party Resuce V 2 +,News10 at 10:30,0.00,0.00,0,,1,1767556024,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/15/2018,2,AD35-64,01/18/2018,Thursday,22:54:27,30,CPZ152WH23,Dinner Party Resuce V 2 +,News10 at 10:30,0.00,0.00,0,,1,1767556024,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/15/2018,1,AD18-54,01/19/2018,Friday,22:54:36,30,CPA151LR02,Tailgate - Non New + Runn,News10 at 10:30,0.00,0.00,0,,1,1768489199,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/15/2018,2,AD35-64,01/19/2018,Friday,22:54:36,30,CPA151LR02,Tailgate - Non New + Runn,News10 at 10:30,0.00,0.00,0,,1,1768489199,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/22/2018,1,AD18-54,01/23/2018,Tuesday,22:11:54,30,CPA153WH22,Workout + Mechanic,News10 at 10:00,0.00,0.00,0,,1,1772158449,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/22/2018,2,AD35-64,01/23/2018,Tuesday,22:11:54,30,CPA153WH22,Workout + Mechanic,News10 at 10:00,0.00,0.00,0,,1,1772158449,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/22/2018,1,AD18-54,01/23/2018,Tuesday,22:53:12,30,CPZ152WH23,Dinner Party Resuce V 2 +,News10 at 10:30,0.00,0.00,0,,1,1772158450,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/22/2018,2,AD35-64,01/23/2018,Tuesday,22:53:12,30,CPZ152WH23,Dinner Party Resuce V 2 +,News10 at 10:30,0.00,0.00,0,,1,1772158450,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/22/2018,1,AD18-54,01/24/2018,Wednesday,19:21:42,30,CPA151LR02,Tailgate - Non New + Runn,News10 at 7:00,0.00,0.00,0,,1,1773062093,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/22/2018,2,AD35-64,01/24/2018,Wednesday,19:21:42,30,CPA151LR02,Tailgate - Non New + Runn,News10 at 7:00,0.00,0.00,0,,1,1773062093,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/22/2018,1,AD18-54,01/25/2018,Thursday,22:57:22,30,CPA153WH22,Workout + Mechanic,News10 at 10:30,0.00,0.00,0,,1,1774019895,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/22/2018,2,AD35-64,01/25/2018,Thursday,22:57:22,30,CPA153WH22,Workout + Mechanic,News10 at 10:30,0.00,0.00,0,,1,1774019895,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/22/2018,1,AD18-54,01/26/2018,Friday,19:21:05,30,CPZ152WH23,Dinner Party Resuce V 2 +,News10 at 7:00,0.00,0.00,0,,1,1774914657,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/22/2018,2,AD35-64,01/26/2018,Friday,19:21:05,30,CPZ152WH23,Dinner Party Resuce V 2 +,News10 at 7:00,0.00,0.00,0,,1,1774914657,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/22/2018,1,AD18-54,01/26/2018,Friday,22:24:31,30,CPA151LR02,Tailgate - Non New + Runn,News10 at 10:00,0.00,0.00,0,,1,1774914658,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,132,59,Albany-Schenectady-Troy  NY,FOX,WXXA,Spot,01/22/2018,2,AD35-64,01/26/2018,Friday,22:24:31,30,CPA151LR02,Tailgate - Non New + Runn,News10 at 10:00,0.00,0.00,0,,1,1774914658,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/01/2018,1,AD18-54,01/03/2018,Wednesday,17:27:01,30,CPN15XWH22,Big Claims Allergy Days +,News,0.00,0.00,0,,1,1754744612,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/01/2018,2,AD35-64,01/03/2018,Wednesday,17:27:01,30,CPN15XWH22,Big Claims Allergy Days +,News,0.00,0.00,0,,1,1754744612,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/01/2018,1,AD18-54,01/03/2018,Wednesday,18:54:24,30,CPZ152WH23,Dinner Party Resuce V 2 +,WKRG News 5 at 6:30,0.00,0.00,0,,1,1754744613,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/01/2018,2,AD35-64,01/03/2018,Wednesday,18:54:24,30,CPZ152WH23,Dinner Party Resuce V 2 +,WKRG News 5 at 6:30,0.00,0.00,0,,1,1754744613,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/01/2018,1,AD18-54,01/04/2018,Thursday,18:25:41,30,CPA151LR02,Tailgate - Non New + Runn,WKRG News 5 at 6,0.00,0.00,0,,1,1755678690,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/01/2018,2,AD35-64,01/04/2018,Thursday,18:25:41,30,CPA151LR02,Tailgate - Non New + Runn,WKRG News 5 at 6,0.00,0.00,0,,1,1755678690,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/08/2018,1,AD18-54,01/08/2018,Monday,18:39:13,30,CPN15XWH22,Big Claims Allergy Days +,WKRG News 5 at 6:30,0.00,0.00,0,,1,1758884752,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/08/2018,2,AD35-64,01/08/2018,Monday,18:39:13,30,CPN15XWH22,Big Claims Allergy Days +,WKRG News 5 at 6:30,0.00,0.00,0,,1,1758884752,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/08/2018,1,AD18-54,01/09/2018,Tuesday,17:22:07,30,CPZ152WH23,Dinner Party Resuce V 2 +,News,0.00,0.00,0,,1,1759775952,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/08/2018,2,AD35-64,01/09/2018,Tuesday,17:22:07,30,CPZ152WH23,Dinner Party Resuce V 2 +,News,0.00,0.00,0,,1,1759775952,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/08/2018,1,AD18-54,01/13/2018,Saturday,18:09:17,30,CPA151LR02,Tailgate - Non New + Runn,WKRG News 5 at 6,0.00,0.00,0,,1,1763229135,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/08/2018,2,AD35-64,01/13/2018,Saturday,18:09:17,30,CPA151LR02,Tailgate - Non New + Runn,WKRG News 5 at 6,0.00,0.00,0,,1,1763229135,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/15/2018,1,AD18-54,01/19/2018,Friday,17:29:06,30,CPA153WH22,Workout + Mechanic,News,0.00,0.00,0,,1,1768488400,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/15/2018,2,AD35-64,01/19/2018,Friday,17:29:06,30,CPA153WH22,Workout + Mechanic,News,0.00,0.00,0,,1,1768488400,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/15/2018,1,AD18-54,01/20/2018,Saturday,18:09:01,30,CPZ152WH23,Dinner Party Resuce V 2 +,WKRG News 5 at 6,0.00,0.00,0,,1,1769399967,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/15/2018,2,AD35-64,01/20/2018,Saturday,18:09:01,30,CPZ152WH23,Dinner Party Resuce V 2 +,WKRG News 5 at 6,0.00,0.00,0,,1,1769399967,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/15/2018,1,AD18-54,01/20/2018,Saturday,18:22:50,30,CPA151LR02,Tailgate - Non New + Runn,WKRG News 5 at 6,0.00,0.00,0,,1,1769399968,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/15/2018,2,AD35-64,01/20/2018,Saturday,18:22:50,30,CPA151LR02,Tailgate - Non New + Runn,WKRG News 5 at 6,0.00,0.00,0,,1,1769399968,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/22/2018,1,AD18-54,01/24/2018,Wednesday,18:55:14,30,CPA153WH22,Workout + Mechanic,WKRG News 5 at 6:30,0.00,0.00,0,,1,1773061405,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/22/2018,2,AD35-64,01/24/2018,Wednesday,18:55:14,30,CPA153WH22,Workout + Mechanic,WKRG News 5 at 6:30,0.00,0.00,0,,1,1773061405,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/22/2018,1,AD18-54,01/25/2018,Thursday,18:53:56,30,CPZ152WH23,Dinner Party Resuce V 2 +,WKRG News 5 at 6:30,0.00,0.00,0,,1,1774019213,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/22/2018,2,AD35-64,01/25/2018,Thursday,18:53:56,30,CPZ152WH23,Dinner Party Resuce V 2 +,WKRG News 5 at 6:30,0.00,0.00,0,,1,1774019213,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/22/2018,1,AD18-54,01/26/2018,Friday,17:29:06,30,CPA151LR02,Tailgate - Non New + Runn,News,0.00,0.00,0,,1,1774913975,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CBS,WKRG,Spot,01/22/2018,2,AD35-64,01/26/2018,Friday,17:29:06,30,CPA151LR02,Tailgate - Non New + Runn,News,0.00,0.00,0,,1,1774913975,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/01/2018,1,AD18-54,01/03/2018,Wednesday,21:14:58,30,CPN15XWH22,Big Claims Allergy Days +,CW55 News at 9,0.00,0.00,0,,1,1754745610,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/01/2018,2,AD35-64,01/03/2018,Wednesday,21:14:58,30,CPN15XWH22,Big Claims Allergy Days +,CW55 News at 9,0.00,0.00,0,,1,1754745610,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/01/2018,1,AD18-54,01/04/2018,Thursday,21:13:15,30,CPZ152WH23,Dinner Party Resuce V 2 +,CW55 News at 9,0.00,0.00,0,,1,1755679656,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/01/2018,2,AD35-64,01/04/2018,Thursday,21:13:15,30,CPZ152WH23,Dinner Party Resuce V 2 +,CW55 News at 9,0.00,0.00,0,,1,1755679656,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/01/2018,1,AD18-54,01/05/2018,Friday,21:10:49,30,CPA151LR02,Tailgate - Non New + Runn,CW55 News at 9,0.00,0.00,0,,1,1756519457,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/01/2018,2,AD35-64,01/05/2018,Friday,21:10:49,30,CPA151LR02,Tailgate - Non New + Runn,CW55 News at 9,0.00,0.00,0,,1,1756519457,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/08/2018,1,AD18-54,01/10/2018,Wednesday,21:28:33,30,CPN15XWH22,Big Claims Allergy Days +,CW55 News at 9,0.00,0.00,0,,1,1760636462,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/08/2018,2,AD35-64,01/10/2018,Wednesday,21:28:33,30,CPN15XWH22,Big Claims Allergy Days +,CW55 News at 9,0.00,0.00,0,,1,1760636462,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/08/2018,1,AD18-54,01/11/2018,Thursday,21:12:24,30,CPZ152WH23,Dinner Party Resuce V 2 +,CW55 News at 9,0.00,0.00,0,,1,1761493516,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/08/2018,2,AD35-64,01/11/2018,Thursday,21:12:24,30,CPZ152WH23,Dinner Party Resuce V 2 +,CW55 News at 9,0.00,0.00,0,,1,1761493516,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/08/2018,1,AD18-54,01/12/2018,Friday,21:25:10,30,CPA151LR02,Tailgate - Non New + Runn,CW55 News at 9,0.00,0.00,0,,1,1762374194,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/08/2018,2,AD35-64,01/12/2018,Friday,21:25:10,30,CPA151LR02,Tailgate - Non New + Runn,CW55 News at 9,0.00,0.00,0,,1,1762374194,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/15/2018,1,AD18-54,01/17/2018,Wednesday,21:24:20,30,CPA153WH22,Workout + Mechanic,CW55 News at 9,0.00,0.00,0,,1,1766662652,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/15/2018,2,AD35-64,01/17/2018,Wednesday,21:24:20,30,CPA153WH22,Workout + Mechanic,CW55 News at 9,0.00,0.00,0,,1,1766662652,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/15/2018,1,AD18-54,01/18/2018,Thursday,21:23:45,30,CPZ152WH23,Dinner Party Resuce V 2 +,CW55 News at 9,0.00,0.00,0,,1,1767556884,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/15/2018,2,AD35-64,01/18/2018,Thursday,21:23:45,30,CPZ152WH23,Dinner Party Resuce V 2 +,CW55 News at 9,0.00,0.00,0,,1,1767556884,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/15/2018,1,AD18-54,01/19/2018,Friday,21:12:29,30,CPA151LR02,Tailgate - Non New + Runn,CW55 News at 9,0.00,0.00,0,,1,1768489857,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/15/2018,2,AD35-64,01/19/2018,Friday,21:12:29,30,CPA151LR02,Tailgate - Non New + Runn,CW55 News at 9,0.00,0.00,0,,1,1768489857,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/22/2018,1,AD18-54,01/24/2018,Wednesday,21:24:05,30,CPA153WH22,Workout + Mechanic,CW55 News at 9,0.00,0.00,0,,1,1773062594,
Cadent,Chattem-OKeeffe,Chattam-OKeeffe,3764,286,60,Mobile  AL-Pensacola (Ft. Walton Beach)  FL,CW,WFNA,Spot,01/22/2018,2,AD35-64,01/24/2018,Wednesday,21:24:05,30,CPA153WH22,Workout + Mechanic,CW55 News at 9,0.00,0.00,0,,1,1773062594,
